#####################################################################
#                 NEPTUNE Txys interpolation data                   #
#####################################################################
#	      MJD           x                   y                s
        53403.0  0.000481850895307  0.39331974284D-04 -0.14041009D-07
        53403.5  0.000481988641019  0.39256169096D-04 -0.14019495D-07
        53404.0  0.000482156710925  0.39176315439D-04 -0.13996342D-07
        53404.5  0.000482356217728  0.39100221139D-04 -0.13973483D-07
        53405.0  0.000482586476013  0.39036232377D-04 -0.13953030D-07
        53405.5  0.000482844768967  0.38992725686D-04 -0.13937139D-07
        53406.0  0.000483126237058  0.38977474699D-04 -0.13927850D-07
        53406.5  0.000483423946718  0.38996926627D-04 -0.13926897D-07
        53407.0  0.000483729190336  0.39055457723D-04 -0.13935511D-07
        53407.5  0.000484032043706  0.39154710965D-04 -0.13954247D-07
        53408.0  0.000484322162648  0.39293139776D-04 -0.13982861D-07
        53408.5  0.000484589744230  0.39465875353D-04 -0.14020270D-07
        53409.0  0.000484826525457  0.39664994779D-04 -0.14064617D-07
        53409.5  0.000485026661791  0.39880196713D-04 -0.14113432D-07
        53410.0  0.000485187333809  0.40099807828D-04 -0.14163882D-07
        53410.5  0.000485308975558  0.40311970422D-04 -0.14213067D-07
        53411.0  0.000485395092138  0.40505822484D-04 -0.14258307D-07
        53411.5  0.000485451715635  0.40672488159D-04 -0.14297387D-07
        53412.0  0.000485486614142  0.40805745874D-04 -0.14328717D-07
        53412.5  0.000485508401226  0.40902316452D-04 -0.14351405D-07
        53413.0  0.000485525687842  0.40961790892D-04 -0.14365241D-07
        53413.5  0.000485546383178  0.40986276391D-04 -0.14370615D-07
        53414.0  0.000485577200776  0.40979868132D-04 -0.14368396D-07
        53414.5  0.000485623378007  0.40948053780D-04 -0.14359795D-07
        53415.0  0.000485688581929  0.40897136168D-04 -0.14346236D-07
        53415.5  0.000485774956510  0.40833729469D-04 -0.14329243D-07
        53416.0  0.000485883262855  0.40764355224D-04 -0.14310346D-07
        53416.5  0.000486013069818  0.40695142506D-04 -0.14291012D-07
        53417.0  0.000486162962047  0.40631622476D-04 -0.14272595D-07
        53417.5  0.000486330742803  0.40578600307D-04 -0.14256303D-07
        53418.0  0.000486513618186  0.40540085115D-04 -0.14243173D-07
        53418.5  0.000486708357264  0.40519259457D-04 -0.14234058D-07
        53419.0  0.000486911428618  0.40518473103D-04 -0.14229621D-07
        53419.5  0.000487119117590  0.40539250003D-04 -0.14230324D-07
        53420.0  0.000487327630167  0.40582301689D-04 -0.14236434D-07
        53420.5  0.000487533189252  0.40647543937D-04 -0.14248017D-07
        53421.0  0.000487732128097  0.40734116275D-04 -0.14264943D-07
        53421.5  0.000487920984462  0.40840405948D-04 -0.14286890D-07
        53422.0  0.000488096597878  0.40964079773D-04 -0.14313354D-07
        53422.5  0.000488256211034  0.41102128786D-04 -0.14343657D-07
        53423.0  0.000488397574399  0.41250931472D-04 -0.14376961D-07
        53423.5  0.000488519050764  0.41406341075D-04 -0.14412292D-07
        53424.0  0.000488619714039  0.41563800837D-04 -0.14448565D-07
        53424.5  0.000488699434808  0.41718488528D-04 -0.14484617D-07
        53425.0  0.000488758944434  0.41865488686D-04 -0.14519243D-07
        53425.5  0.000488799869776  0.41999988423D-04 -0.14551244D-07
        53426.0  0.000488824731574  0.42117490307D-04 -0.14579477D-07
        53426.5  0.000488836901018  0.42214033660D-04 -0.14602902D-07
        53427.0  0.000488840510955  0.42286413397D-04 -0.14620643D-07
        53427.5  0.000488840320711  0.42332383610D-04 -0.14632032D-07
        53428.0  0.000488841536657  0.42350832172D-04 -0.14636664D-07
        53428.5  0.000488849593981  0.42341913292D-04 -0.14634428D-07
        53429.0  0.000488869907981  0.42307127184D-04 -0.14625545D-07
        53429.5  0.000488907605038  0.42249339062D-04 -0.14610576D-07
        53430.0  0.000488967244167  0.42172732390D-04 -0.14590427D-07
        53430.5  0.000489052540349  0.42082692967D-04 -0.14566329D-07
        53431.0  0.000489166101519  0.41985621149D-04 -0.14539803D-07
        53431.5  0.000489309192694  0.41888670298D-04 -0.14512604D-07
        53432.0  0.000489481543294  0.41799411605D-04 -0.14486638D-07
        53432.5  0.000489681216438  0.41725429688D-04 -0.14463866D-07
        53433.0  0.000489904561189  0.41673859819D-04 -0.14446180D-07
        53433.5  0.000490146269328  0.41650886201D-04 -0.14435272D-07
        53434.0  0.000490399556453  0.41661230719D-04 -0.14432493D-07
        53434.5  0.000490656481780  0.41707672871D-04 -0.14438718D-07
        53435.0  0.000490908410401  0.41790652539D-04 -0.14454234D-07
        53435.5  0.000491146604651  0.41908015335D-04 -0.14478660D-07
        53436.0  0.000491362908060  0.42054960691D-04 -0.14510927D-07
        53436.5  0.000491550459348  0.42224240726D-04 -0.14549318D-07
        53437.0  0.000491704351712  0.42406630290D-04 -0.14591584D-07
        53437.5  0.000491822142503  0.42591647163D-04 -0.14635127D-07
        53438.0  0.000491904127222  0.42768454092D-04 -0.14677226D-07
        53438.5  0.000491953321918  0.42926833215D-04 -0.14715290D-07
        53439.0  0.000491975144692  0.43058101356D-04 -0.14747088D-07
        53439.5  0.000491976839458  0.43155839819D-04 -0.14770931D-07
        53440.0  0.000491966729524  0.43216344988D-04 -0.14785796D-07
        53440.5  0.000491953413469  0.43238757835D-04 -0.14791350D-07
        53441.0  0.000491945015482  0.43224887472D-04 -0.14787919D-07
        53441.5  0.000491948579218  0.43178791535D-04 -0.14776383D-07
        53442.0  0.000491969656846  0.43106204296D-04 -0.14758044D-07
        53442.5  0.000492012104669  0.43013908832D-04 -0.14734477D-07
        53443.0  0.000492078063385  0.42909135949D-04 -0.14707390D-07
        53443.5  0.000492168080402  0.42799047710D-04 -0.14678501D-07
        53444.0  0.000492281324375  0.42690335751D-04 -0.14649442D-07
        53444.5  0.000492415845407  0.42588940602D-04 -0.14621694D-07
        53445.0  0.000492568843793  0.42499881206D-04 -0.14596538D-07
        53445.5  0.000492736921720  0.42427174229D-04 -0.14575030D-07
        53446.0  0.000492916303294  0.42373819398D-04 -0.14557995D-07
        53446.5  0.000493103017299  0.42341828157D-04 -0.14546024D-07
        53447.0  0.000493293043749  0.42332276657D-04 -0.14539484D-07
        53447.5  0.000493482429650  0.42345368943D-04 -0.14538522D-07
        53448.0  0.000493667381585  0.42380501235D-04 -0.14543083D-07
        53448.5  0.000493844343251  0.42436322514D-04 -0.14552920D-07
        53449.0  0.000494010065400  0.42510790215D-04 -0.14567605D-07
        53449.5  0.000494161674266  0.42601222587D-04 -0.14586540D-07
        53450.0  0.000494296742828  0.42704351596D-04 -0.14608974D-07
        53450.5  0.000494413367355  0.42816382191D-04 -0.14634013D-07
        53451.0  0.000494510249381  0.42933065066D-04 -0.14660639D-07
        53451.5  0.000494586780680  0.43049790578D-04 -0.14687730D-07
        53452.0  0.000494643125918  0.43161710659D-04 -0.14714089D-07
        53452.5  0.000494680294860  0.43263893475D-04 -0.14738481D-07
        53453.0  0.000494700193641  0.43351512281D-04 -0.14759676D-07
        53453.5  0.000494705643167  0.43420065736D-04 -0.14776502D-07
        53454.0  0.000494700352524  0.43465622129D-04 -0.14787908D-07
        53454.5  0.000494688836665  0.43485074847D-04 -0.14793025D-07
        53455.0  0.000494676270888  0.43476391357D-04 -0.14791230D-07
        53455.5  0.000494668279706  0.43438833768D-04 -0.14782211D-07
        53456.0  0.000494670664497  0.43373126627D-04 -0.14766006D-07
        53456.5  0.000494689082030  0.43281548161D-04 -0.14743043D-07
        53457.0  0.000494728693506  0.43167925199D-04 -0.14714140D-07
        53457.5  0.000494793809728  0.43037519431D-04 -0.14680493D-07
        53458.0  0.000494887561436  0.42896802477D-04 -0.14643625D-07
        53458.5  0.000495011623827  0.42753127816D-04 -0.14605316D-07
        53459.0  0.000495166021144  0.42614317472D-04 -0.14567508D-07
        53459.5  0.000495349031356  0.42488189278D-04 -0.14532188D-07
        53460.0  0.000495557203550  0.42382055900D-04 -0.14501267D-07
        53460.5  0.000495785492503  0.42302229692D-04 -0.14476450D-07
        53461.0  0.000496027506981  0.42253567992D-04 -0.14459113D-07
        53461.5  0.000496275860855  0.42239092132D-04 -0.14450199D-07
        53462.0  0.000496522609407  0.42259710328D-04 -0.14450131D-07
        53462.5  0.000496759746988  0.42314070168D-04 -0.14458758D-07
        53463.0  0.000496979736383  0.42398560342D-04 -0.14475345D-07
        53463.5  0.000497176034717  0.42507473524D-04 -0.14498595D-07
        53464.0  0.000497343576101  0.42633332234D-04 -0.14526726D-07
        53464.5  0.000497479168490  0.42767366702D-04 -0.14557582D-07
        53465.0  0.000497581763100  0.42900118284D-04 -0.14588790D-07
        53465.5  0.000497652561141  0.43022125158D-04 -0.14617934D-07
        53466.0  0.000497694935464  0.43124631647D-04 -0.14642738D-07
        53466.5  0.000497714163948  0.43200252264D-04 -0.14661242D-07
        53467.0  0.000497716994495  0.43243520411D-04 -0.14671953D-07
        53467.5  0.000497711084518  0.43251261663D-04 -0.14673937D-07
        53468.0  0.000497704375749  0.43222752554D-04 -0.14666876D-07
        53468.5  0.000497704474018  0.43159654301D-04 -0.14651051D-07
        53469.0  0.000497718100838  0.43065741265D-04 -0.14627283D-07
        53469.5  0.000497750669918  0.42946470020D-04 -0.14596830D-07
        53470.0  0.000497806020138  0.42808451462D-04 -0.14561259D-07
        53470.5  0.000497886312076  0.42658893069D-04 -0.14522314D-07
        53471.0  0.000497992072908  0.42505071802D-04 -0.14481783D-07
        53471.5  0.000498122358516  0.42353883181D-04 -0.14441390D-07
        53472.0  0.000498274993678  0.42211493325D-04 -0.14402704D-07
        53472.5  0.000498446851092  0.42083102215D-04 -0.14367079D-07
        53473.0  0.000498634135739  0.41972811488D-04 -0.14335614D-07
        53473.5  0.000498832649959  0.41883580116D-04 -0.14309137D-07
        53474.0  0.000499038024246  0.41817246568D-04 -0.14288203D-07
        53474.5  0.000499245907206  0.41774595612D-04 -0.14273107D-07
        53475.0  0.000499452114728  0.41755450416D-04 -0.14263899D-07
        53475.5  0.000499652742836  0.41758774780D-04 -0.14260409D-07
        53476.0  0.000499844251405  0.41782774910D-04 -0.14262268D-07
        53476.5  0.000500023527049  0.41824994642D-04 -0.14268933D-07
        53477.0  0.000500187933561  0.41882401839D-04 -0.14279705D-07
        53477.5  0.000500335357296  0.41951466896D-04 -0.14293749D-07
        53478.0  0.000500464253274  0.42028236899D-04 -0.14310114D-07
        53478.5  0.000500573695549  0.42108411071D-04 -0.14327750D-07
        53479.0  0.000500663432895  0.42187424709D-04 -0.14345523D-07
        53479.5  0.000500733948062  0.42260549764D-04 -0.14362245D-07
        53480.0  0.000500786515941  0.42323020157D-04 -0.14376698D-07
        53480.5  0.000500823252763  0.42370188714D-04 -0.14387676D-07
        53481.0  0.000500847145300  0.42397719700D-04 -0.14394027D-07
        53481.5  0.000500862046178  0.42401816435D-04 -0.14394716D-07
        53482.0  0.000500872619627  0.42379477123D-04 -0.14388890D-07
        53482.5  0.000500884222324  0.42328764444D-04 -0.14375945D-07
        53483.0  0.000500902707161  0.42249066166D-04 -0.14355606D-07
        53483.5  0.000500934144710  0.42141316516D-04 -0.14327977D-07
        53484.0  0.000500984467588  0.42008142959D-04 -0.14293595D-07
        53484.5  0.000501059056089  0.41853902426D-04 -0.14253444D-07
        53485.0  0.000501162297346  0.41684576774D-04 -0.14208933D-07
        53485.5  0.000501297162168  0.41507509977D-04 -0.14161842D-07
        53486.0  0.000501464850517  0.41330988680D-04 -0.14114222D-07
        53486.5  0.000501664555795  0.41163690426D-04 -0.14068259D-07
        53487.0  0.000501893388459  0.41014045965D-04 -0.14026121D-07
        53487.5  0.000502146481726  0.40889578802D-04 -0.13989787D-07
        53488.0  0.000502417279170  0.40796292476D-04 -0.13960894D-07
        53488.5  0.000502697980188  0.40738172165D-04 -0.13940603D-07
        53489.0  0.000502980099286  0.40716852861D-04 -0.13929503D-07
        53489.5  0.000503255082660  0.40731484847D-04 -0.13927566D-07
        53490.0  0.000503514922172  0.40778803120D-04 -0.13934149D-07
        53490.5  0.000503752711971  0.40853385382D-04 -0.13948045D-07
        53491.0  0.000503963104115  0.40948066383D-04 -0.13967574D-07
        53491.5  0.000504142633518  0.41054466051D-04 -0.13990708D-07
        53492.0  0.000504289896493  0.41163584513D-04 -0.14015214D-07
        53492.5  0.000504405579460  0.41266417311D-04 -0.14038808D-07
        53493.0  0.000504492344521  0.41354547154D-04 -0.14059308D-07
        53493.5  0.000504554586906  0.41420673405D-04 -0.14074775D-07
        53494.0  0.000504598086224  0.41459046468D-04 -0.14083629D-07
        53494.5  0.000504629579336  0.41465781485D-04 -0.14084742D-07
        53495.0  0.000504656287196  0.41439034242D-04 -0.14077492D-07
        53495.5  0.000504685430731  0.41379031999D-04 -0.14061779D-07
        53496.0  0.000504723771135  0.41287962713D-04 -0.14038014D-07
        53496.5  0.000504777207401  0.41169737101D-04 -0.14007059D-07
        53497.0  0.000504850458363  0.41029648129D-04 -0.13970153D-07
        53497.5  0.000504946848268  0.40873960575D-04 -0.13928812D-07
        53498.0  0.000505068204677  0.40709467959D-04 -0.13884718D-07
        53498.5  0.000505214866497  0.40543054586D-04 -0.13839609D-07
        53499.0  0.000505385789679  0.40381296477D-04 -0.13795175D-07
        53499.5  0.000505578730074  0.40230127235D-04 -0.13752970D-07
        53500.0  0.000505790478219  0.40094584948D-04 -0.13714342D-07
        53500.5  0.000506017119914  0.39978645755D-04 -0.13680384D-07
        53501.0  0.000506254298865  0.39885140419D-04 -0.13651908D-07
        53501.5  0.000506497462507  0.39815743295D-04 -0.13629433D-07
        53502.0  0.000506742078121  0.39771018826D-04 -0.13613193D-07
        53502.5  0.000506983812358  0.39750509101D-04 -0.13603158D-07
        53503.0  0.000507218672550  0.39752846529D-04 -0.13599056D-07
        53503.5  0.000507443112328  0.39775877915D-04 -0.13600407D-07
        53504.0  0.000507654106918  0.39816789423D-04 -0.13606552D-07
        53504.5  0.000507849205056  0.39872225653D-04 -0.13616688D-07
        53505.0  0.000508026564903  0.39938399719D-04 -0.13629888D-07
        53505.5  0.000508184980794  0.40011194377D-04 -0.13645137D-07
        53506.0  0.000508323906410  0.40086256728D-04 -0.13661346D-07
        53506.5  0.000508443478246  0.40159090938D-04 -0.13677378D-07
        53507.0  0.000508544541192  0.40225154905D-04 -0.13692068D-07
        53507.5  0.000508628675602  0.40279967947D-04 -0.13704252D-07
        53508.0  0.000508698222318  0.40319237213D-04 -0.13712790D-07
        53508.5  0.000508756298729  0.40339009967D-04 -0.13716612D-07
        53509.0  0.000508806795253  0.40335856677D-04 -0.13714758D-07
        53509.5  0.000508854338250  0.40307085469D-04 -0.13706441D-07
        53510.0  0.000508904202948  0.40250981920D-04 -0.13691108D-07
        53510.5  0.000508962159588  0.40167059782D-04 -0.13668515D-07
        53511.0  0.000509034238630  0.40056298570D-04 -0.13638791D-07
        53511.5  0.000509126407672  0.39921334331D-04 -0.13602497D-07
        53512.0  0.000509244164454  0.39766562068D-04 -0.13560660D-07
        53512.5  0.000509392066897  0.39598105167D-04 -0.13514771D-07
        53513.0  0.000509573240778  0.39423612161D-04 -0.13466738D-07
        53513.5  0.000509788924534  0.39251857129D-04 -0.13418793D-07
        53514.0  0.000510038123219  0.39092147623D-04 -0.13373335D-07
        53514.5  0.000510317443801  0.38953579877D-04 -0.13332748D-07
        53515.0  0.000510621167875  0.38844217821D-04 -0.13299186D-07
        53515.5  0.000510941585706  0.38770300015D-04 -0.13274363D-07
        53516.0  0.000511269572772  0.38735587671D-04 -0.13259388D-07
        53516.5  0.000511595346464  0.38740952421D-04 -0.13254642D-07
        53517.0  0.000511909307382  0.38784266209D-04 -0.13259746D-07
        53517.5  0.000512202855502  0.38860606115D-04 -0.13273598D-07
        53518.0  0.000512469079510  0.38962736451D-04 -0.13294485D-07
        53518.5  0.000512703244620  0.39081791260D-04 -0.13320252D-07
        53519.0  0.000512903041873  0.39208059970D-04 -0.13348487D-07
